status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1021581417961885_1231718840281474,趕稿中，明天晚上見喔,68.media.tumblr.com,link,https://www.facebook.com/1021581417961885/posts/1231718840281474,2017-03-25 17:12:34,10419,366,73,8516,46,62,957,23,815
1021581417961885_1230806240372734,"糟糕 以後要說94bb惹 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",鄉民小心了！法院認證「87」是公然侮辱 - 生活 - 自由時報電子報｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1230806240372734,2017-03-24 21:42:19,12024,752,1184,8924,22,960,2021,36,61
1021581417961885_1230710647048960,禮拜一就要來抽獎囉！趕快分享不然掰掰,卡提諾狂新聞,video,https://www.facebook.com/1021581417961885/posts/1230710647048960,2017-03-24 19:43:14,2261,632,0,2161,19,9,70,2,0
1021581417961885_1230681773718514,"殺得你措手不及 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",三寶的逆襲｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1230681773718514,2017-03-24 18:59:00,4327,141,156,3637,10,334,300,11,35
1021581417961885_1229765993810092,"百戰百勝 嘿嘿嘿！ #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",嚇到褲底ㄧ包｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1229765993810092,2017-03-23 21:27:45,2439,73,34,2024,5,90,29,2,289
1021581417961885_1229316033855088,"何不食肉糜？ #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",4週彈性工時可連上24天 林美珠:不能說是血汗│中視新聞 20170323,link,https://www.facebook.com/1021581417961885/posts/1229316033855088,2017-03-23 11:31:00,6778,502,438,4489,12,136,589,36,1516
1021581417961885_1228690150584343,小編下班回家收到一封信，內容我就不說了....,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1228690150584343,2017-03-22 22:48:18,19613,1034,56,15364,35,645,3352,140,77
1021581417961885_1228337190619639,"【狂抽猛送】第六集 「LINE旅遊大亨」

沒有最狂只有更狂，這次狂抽猛送直接他媽帶你出國啦!!!

● 前10000名留言有特殊抽獎資格！
* 想成為富翁不用作夢，玩旅遊大亨就可以
* 按讚分享留言就有機會，不用在辛苦收集什麼瓶蓋還是截角
* 還加贈50組狂新聞貼圖
* 【女粉專屬】這次限定獎品你一定超想要
* 6張機票直接飛到你嫑嫑的
* 蝦仁頸枕讓你一瞬間成為全場焦點
* 輕輕鬆鬆獎項都超過110個人人有機會
* 行李箱跟旅行組都幫你準備好了還在等什麼
* 最狂的抽獎影片，獎品別說你不愛
* 背負著你們的期望跟老闆的絕望
* 按讚留言+分享才具有抽獎資格

***********複製留言的保證抽不到***********
　
*[ 複製長篇貼文的留言抽到一律喪失資格 ]
　
抽獎方式：留言並【公開】分享 
得獎公布日期:日後公布

旅遊大亨這裡下載→https://lin.ee/3hH92gL
一秒鐘幾千萬上下的感覺玩了你就知道　

#卡提諾狂新聞 #狂抽猛送",【狂抽猛送】第六集 「LINE 旅遊大亨」,video,https://www.facebook.com/1021581417961885/posts/1228337190619639,2017-03-22 19:00:00,27844,29618,31875,26944,103,150,637,4,6
1021581417961885_1228223280631030,"來 這鍋誰扛？ #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",委員又講實話了｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1228223280631030,2017-03-22 12:00:00,10829,450,280,8820,22,102,1851,2,32
1021581417961885_1228173080636050,"晚上7點發佈【第6集狂抽猛送】
　
一樣保留部分獎項給前一萬樓留言
而且這一集第一次要抽多張機票唷
這集的獎品高達一百項記得準時來

　
別再他媽的複製留言了。",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1228173080636050,2017-03-22 10:41:37,2742,699,182,2591,21,16,111,1,2
1021581417961885_1227361470717211,"了不起。盜圖 #狂阿編
#好圖不盜嗎

提名投稿狂新聞>> https://goo.gl/lrVe2h",議員，贏在偷圖，輸在改圖。,link,https://www.facebook.com/1021581417961885/posts/1227361470717211,2017-03-21 16:41:06,13514,306,482,10526,31,168,1972,16,801
1021581417961885_1226861697433855,請給這顆石頭一個讚，明天抽獎加碼送石頭,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1226861697433855,2017-03-21 04:17:24,42396,710,98,40186,60,284,1721,17,128
1021581417961885_1226432190810139,"部長您要不要再想想？ #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",100分的部長，100的顏值，100分的幽默｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1226432190810139,2017-03-20 20:30:04,12360,797,758,9365,28,150,2739,13,65
1021581417961885_1226406717479353,"快找議員來幫忙抓一下 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",好癢 抓不到...｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1226406717479353,2017-03-20 18:14:39,2720,60,68,2265,10,12,429,1,3
1021581417961885_1226278837492141,"讓點機會給其他人啦 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1226278837492141,2017-03-20 14:25:08,18995,268,69,16762,37,51,2142,1,2
1021581417961885_1226221827497842,"午飯時間，來跟大家說個可喜可賀的好消息 #小助手
又有兩台電視被中獎人領走啦~

不用羨慕他們，只要你肯按讚留言分享，機會總有一天也會降臨到你身上的

每次的狂抽猛送，就是你們朝著夢想前進的時候~

而這禮拜，夢想的大門又要為你敞開了~

狂抽猛送這次要直接帶你出國✈✈✈

讓你不用整天羨慕朋友怎麼一直出國

這次抽中，直接換朋友羨慕你免費出國!

狂粉們，敬請期待!",Photos from 卡提諾狂新聞's post,photo,https://www.facebook.com/1021581417961885/posts/1226221827497842,2017-03-20 13:00:58,5044,212,62,4777,24,91,38,97,17
1021581417961885_1225501984236493,"【0319】卡提諾狂新聞 #057

● 重複留言絕對無法抽獎！
　
※ 第四名由於已經剪好，來不急重製只好....
※ 川普大大又來啦?
※ 你知道我爸是誰嗎？
※ 你老爸資料正在查
※ 國民黨特產自爆豬隊友
※ 建立增訂澎湖植樹節

按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
　
#卡提諾狂新聞 #94狂
本集部分新聞內容來源：民視",【0319】卡提諾狂新聞 #057,video,https://www.facebook.com/1021581417961885/posts/1225501984236493,2017-03-19 19:53:24,62877,10065,12784,52359,405,164,9887,19,43
1021581417961885_1225484724238219,20：00 準時更新,,status,https://www.facebook.com/1021581417961885/posts/1225484724238219,2017-03-19 19:21:36,8114,270,19,7122,28,59,393,11,501
1021581417961885_1225318954254796,我知道你們在等，一有消息我就告訴你們,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1225318954254796,2017-03-19 14:54:44,21432,587,46,18015,31,113,1797,43,1433
1021581417961885_1224135674373124,"委員 請問公蝦小嗎？ #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",20170317中天新聞　繼林岱樺中油案　綠營再爆陳亭妃涉關說｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1224135674373124,2017-03-18 11:22:59,5849,349,278,4533,11,80,755,8,462
1021581417961885_1223387294447962,"📣小助手來公佈【狂抽猛送 #5】得獎者名單
本次獎項真的多到不.手.軟
如果你是以下得獎者，請於本週日3/26 23:59前私訊粉絲團，留下你/妳的：姓名、手機、收件地址、得獎獎項📮　
🎏【大師兄親筆簽名球】5名
甘潔蓉
Anna Chen
Shao-Chiang Chou
李廷威
Keada Kaburagi
　
⚠加碼！【42吋電視】1名
戴維廉
　
🎏【美津濃】1名
Henry Wu(分享直播加碼文具組)
　
🎏【富士印相機Tsum Tsum 擬人版禮盒組】1名
黃彥翔
　
🎏【Pansaonic吹風機NA98】2名
Mia Xie
楊婉兒
　
🎏【美少女戰士變裝筆唇膏】3名
鄭珍妮
陳昱妤
陳思伶
　
🎏【BenQ 27型美型廣視角寬螢幕】2名
Shang Wei Hsieh
李泓漳
　
🎏【胖胖球棒套組】10名
蔡誠
Ron Chen
黃柏曄
石晉羽
黃瑋祥(大師兄第一順位)
Kenny Lin
孟志
仲維岑
王浩宇
黃傑
　
🎏【羅技 G402 高速追蹤遊戲滑鼠】5名
Lai-jen Chang
林旺
黃裕祥
高高傑
黃宇賢
　
⚠加碼！【胖胖球棒套組】10名
Li-Kai Lin
曾泳勝
王為立
Muhua Yan
李昱德
Riche Lin
林建宏
劉芯如
李鈺昇
吳團益",卡提諾狂新聞,video,https://www.facebook.com/1021581417961885/posts/1223387294447962,2017-03-17 17:09:01,1064,82,0,983,6,4,5,61,5
1021581417961885_1223371937782831,"議員您這是何苦 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",秘雕哥謝龍介新解9487｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1223371937782831,2017-03-17 16:32:22,3935,110,170,3247,17,37,631,2,1
1021581417961885_1223331397786885,"先來公布吃飯不付錢的客人姓名
阿不是....是分享那則貼文的得獎人姓名 #小助手

【電影交換券乙張】*20
陳柔樺
謝佩勳
Jun Jun Chen
林鑫兒
Chingyang Du
賴俊伯
林効儒
謝耀騰
陳彥中
楊承勳
Shin Du(加贈文具組)
彭丁丁
Claire Tsai(加贈文具組)
呂盈臻
Kai-Shiang Jan
葉怡珮
Josh Chou
Max Yang
Ting-lan Hsu(加贈文具組)
安靜赫

【卡提諾狂新聞文具組】*3
葉壬迪
Patrick Yang
Katrina Su

最後麻煩大家，如果看到你/妳的名字在上面，先別急著興奮

幫我做一個小動作，回去看一下直播，看看那個人是不是真的你，如果是真的，再私訊來

不然我這樣粉碎你們得獎的心情，我也是會難過，但硬是把獎送給你，我老闆會讓我更難過

下周會有最新一集的狂抽猛送，我先偷偷跟大家說，最大獎是機票
想出國的坐穩了~狂新聞要帶你起飛了!!!

最後，跟你們說一個勵志的故事，已經有兩個粉絲連續抽到獎了，雖然我是不知道他們為什麼可以這麼賽啦!

但這故事告訴我們，你肯分享，就有機會(機會大概跟狂新聞準時發一樣大吧!很大吧~)

感謝各位，我們這周日見!",,status,https://www.facebook.com/1021581417961885/posts/1223331397786885,2017-03-17 15:14:52,2206,80,20,1984,17,18,130,48,9
1021581417961885_1223290171124341,"半路撿到的。
隨地亂丟的人，
請自己舉手！",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1223290171124341,2017-03-17 14:20:04,4487,115,14,4107,8,42,329,0,1
1021581417961885_1222523671200991,"狂抽猛送#5 抽獎補抽
加贈 電影票、文具組",狂抽猛送#5 抽獎補抽 加贈 電影票、文具組,video,https://www.facebook.com/1021581417961885/posts/1222523671200991,2017-03-16 19:12:58,3700,3440,1192,3320,108,35,120,68,49
1021581417961885_1222500434536648,"7點直播狂抽猛送抽獎補抽
和早上答應的電影票跟文具組

現在留言分享還來的及！",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1222500434536648,2017-03-16 18:48:42,3664,668,293,3508,10,20,117,6,3
1021581417961885_1221873541266004,"【分享此貼文抽電影票20張】
【再加碼三組狂新聞文具組】
  
最狂的客人，吃飯不付錢就走
最狂的客戶，廣告不付錢就跑
 
沒有最狂只有更狂，敬請期待！",,status,https://www.facebook.com/1021581417961885/posts/1221873541266004,2017-03-16 01:41:38,11891,2326,6116,11209,36,206,431,3,6
1021581417961885_1221674141285944,"📣小助手來公佈昨天抽獎的名單摟！
請以下幸運的得獎者於本週日3/19 23:59前私訊粉絲團，留下你/妳的：姓名、手機、收件地址📮
⚠狂新聞 #55
【Anti Rain安第瓦防水噴霧】20名
楊承勳
Sam Chiu
Jovi Pan
許恩欣
Shih Du (加贈狂新聞文具組)
吳哲睿
王靖雅
林宏昶
鄭志剛
Anya Chen
李孟婷 (加贈狂新聞文具組)
劉承智 Cheng-Zhi Liu
何中敏
張佳華 Guei-Hua Jang
許喜喜
楊惇喩
賴茶茶
陳筱婷 Xiao Ting Chen
陳郁寧
詹承浩

⚠狂新聞 #56
【WIRED X 進擊的巨人聯名錶款-里維】男錶1名
李泓緯

【WIRED X 進擊的巨人聯名錶款-米卡莎】女錶1名
黃詠寧 (加贈狂新聞文具組)

最後來個小提醒！明天94要直播抽【狂抽猛送 #5】獎項
錶定8點抽獎啦！最後到底是幾點就別問我了！#小助手是不會跟你說的
準時收看用力分享就對了",卡提諾狂新聞,video,https://www.facebook.com/1021581417961885/posts/1221674141285944,2017-03-15 21:36:27,1214,64,0,1128,5,6,22,43,10
1021581417961885_1221554631297895,"這我只能說...94狂！ #狂阿編
#用餐中請斟酌點閱 #別說我沒提醒你

提名投稿狂新聞>> https://goo.gl/lrVe2h",便便在....樹上？！｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1221554631297895,2017-03-15 18:26:03,4286,259,246,3346,18,274,614,8,26
1021581417961885_1220703274716364,狂抽猛送#5 星期四晚上20:00補抽,,status,https://www.facebook.com/1021581417961885/posts/1220703274716364,2017-03-14 21:07:39,2390,113,13,2281,8,11,43,36,11
1021581417961885_1220641508055874,"來囉來囉抽獎囉！
狂新聞#55 
狂新聞#56
狂抽猛送#5 WBC運彩
　
只要直播線上觀看次數超過2萬
狂抽猛送的42吋電視就加碼送出！",狂新聞#55 #56 狂抽猛送#5 WBC運彩,video,https://www.facebook.com/1021581417961885/posts/1220641508055874,2017-03-14 20:00:11,8651,7391,2253,7531,313,135,317,125,230
1021581417961885_1220616891391669,情人節快樂，不干你的事我知道。,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1220616891391669,2017-03-14 19:17:43,19792,294,285,16816,51,63,2273,511,78
1021581417961885_1220596941393664,"老司機帶我飛～ #狂阿編
#今晚8點直播抽獎

提名投稿狂新聞>> https://goo.gl/lrVe2h",超越86人才多的是～,link,https://www.facebook.com/1021581417961885/posts/1220596941393664,2017-03-14 18:41:53,3400,63,114,2866,6,147,379,0,2
1021581417961885_1220511731402185,"來囉來囉抽獎囉！
晚上8點直播抽獎
狂新聞#55 
狂新聞#56
狂抽猛送#5 WBC運彩
　
只要直播線上觀看次數超過2萬
狂抽猛送的42吋電視就加碼送出！",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1220511731402185,2017-03-14 16:23:43,6212,449,106,5839,27,69,273,1,3
1021581417961885_1220382881415070,"錢包君請就位 #狂阿編
#敬請期待",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1220382881415070,2017-03-14 12:59:07,5773,266,29,5164,32,160,406,0,11
1021581417961885_1218677778252247,"【0312】卡提諾狂新聞 #056

● 重複留言絕對無法抽獎！
　
※ 台南唯一清流逆向三寶王
※ 有禮貌運動，可以搶劫嗎?
※ 放生系對槓立委94狂...
※ 好想當兵的年輕人
※ 偉大的航道可以撿到400000000

按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
　
#卡提諾狂新聞 #94狂
本集部分新聞內容來源：台視、東森、華視、公視、TVBS、Udn",【0312】卡提諾狂新聞 #056,video,https://www.facebook.com/1021581417961885/posts/1218677778252247,2017-03-12 20:31:01,80728,12817,19007,66293,508,223,13551,30,123
1021581417961885_1218663188253706,我錯了，20:30更新,,status,https://www.facebook.com/1021581417961885/posts/1218663188253706,2017-03-12 20:05:34,13798,615,16,10601,37,97,1387,48,1628
1021581417961885_1218536004933091,不要急，電腦沒當機的話八點前更新！,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1218536004933091,2017-03-12 16:48:12,19784,589,65,16581,53,134,1833,30,1153
1021581417961885_1218857064900985,,卡提諾狂新聞粉絲破100萬！,link,https://www.facebook.com/1021581417961885/posts/1218857064900985,2017-03-12 12:00:00,24864,262,25,23881,226,172,554,5,26
1021581417961885_1216357851817573,"最新流行 後腦雙髮捲 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",宣布彈劾案太緊張　法院院長忘了摘髮捲,link,https://www.facebook.com/1021581417961885/posts/1216357851817573,2017-03-10 18:24:43,5704,92,136,4654,19,87,941,1,2
1021581417961885_1215499358570089,熟悉的中華最對味...,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1215499358570089,2017-03-09 22:19:15,30281,615,318,25365,68,132,648,2429,1639
1021581417961885_1215324825254209,"狂新聞真的是講誠信的!!! #小助手
又有一個人來把電視領走了

看到她臉上洋溢著幸福的笑容了嗎?

狂抽猛送第五集，獎品更多、更好!!!

大家快去分享吧
也快幫中華隊加油!!!",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1215324825254209,2017-03-09 19:28:29,5201,90,37,4784,18,47,238,15,99
1021581417961885_1215242761929082,"不是每個""不好意思"" 都能換來一句""沒關係"" #狂阿編
#別逗了小夥伴

提名投稿狂新聞>> https://goo.gl/lrVe2h",不好意思 可以搶劫？,link,https://www.facebook.com/1021581417961885/posts/1215242761929082,2017-03-09 17:42:43,4588,151,184,3689,16,109,765,4,5
1021581417961885_1214231315363560,,,video,https://www.facebook.com/1021581417961885/posts/1214231315363560,2017-03-08 20:38:58,10962,2161,396,9245,1039,175,437,12,54
1021581417961885_1214224578697567,老婆來了,,video,https://www.facebook.com/1021581417961885/posts/1214224578697567,2017-03-08 20:33:40,2880,359,35,2390,105,33,175,5,172
1021581417961885_1214189592034399,今天帶老婆逛夜市，大家猜猜是誰,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1214189592034399,2017-03-08 19:59:56,6273,339,7,5865,18,76,292,3,19
1021581417961885_1212952548824770,"今天的三寶 沒有極限 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",三寶逆向就是狂 當我機車是隱形的,link,https://www.facebook.com/1021581417961885/posts/1212952548824770,2017-03-07 18:13:00,7276,267,216,6177,16,190,805,4,84
1021581417961885_1212788438841181,"【狂抽猛送】第五集
「台灣運彩 買運彩 看WBC 抽現金 做愛心」
　
沒有最狂只有更狂，這集獎品金額直接突破10萬

● 前10000名留言有特殊抽獎資格！
* 電視都送到55吋了你不分享還是人嗎?
* 女粉絲限定獎品是最夯的吹風機唷
* 美少女戰士唇膏爆發妳的少女心
* 高單價獎品一次到位讓你拿到爽
* 不但品項多單價高 還有大師兄簽名球
* 55吋+42電視 送電視跟送水一樣簡單
* 輕輕鬆鬆獎項都超過30個人人有機會
* 最狂的抽獎影片，獎品別說你不愛
* 贏韓國台北再加碼辦慶功宴94狂！！
* 電競滑鼠+27吋寬螢幕一次到位
　
***********複製留言的保證抽不到***********
　
*[ 複製長篇貼文的留言抽到一律喪失資格 ]
　
抽獎方式：留言並【公開】分享 
得獎公布日期:日後公布",,video,https://www.facebook.com/1021581417961885/posts/1212788438841181,2017-03-07 13:14:04,30885,30849,35313,29626,279,126,819,16,19
1021581417961885_1212786852174673,"SSR 三寶之王 狂中之狂 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",神。覺醒 三寶｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1212786852174673,2017-03-07 13:06:47,23386,1239,2852,17486,46,986,4527,25,316
1021581417961885_1212730648846960,6：0....拖稿到五局上半發佈,,status,https://www.facebook.com/1021581417961885/posts/1212730648846960,2017-03-07 12:01:56,7069,475,9,6087,14,62,408,79,419
1021581417961885_1212476452205713,"12點發佈的狂抽猛送獎品超狂的豐富
前10000名留言的有特殊抽獎資格唷！
　
發佈的時候記得去搶樓！",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1212476452205713,2017-03-07 10:00:00,4696,2178,96,4491,15,60,126,0,4
1021581417961885_1212030358916989,"公布剛剛直播中獎的粉絲們  #小助手

請一樣在週五前私訊到粉絲團，留下你的姓名，電話以及地址

《Herschel粉紅花蕊女用雙口袋後背包*3》
陳惠琳
何晨安
彭宇瑄

《32吋液晶顯示器*1》
蔡承融

《42吋液晶顯示器*1》
陳煙廷

《小編原汁原味鯉魚王公仔》
Ben Huang

剛好明天狂抽猛送第五集要上，我就大發慈悲的一步一步來跟你們說到底抽獎該怎麼抽(不要再寫信來問了!!!)

第一步:先對狂抽猛送的貼文按個讚、哈、怒隨便你

第二步:再貼文底下留下你想說的話(不要複製貼上)
所謂的“不要複製貼上”就是你一個字一個字的親手打出來

第三步:立即公開分享至個人臉書團

第四步:準時收看直播抽獎並關注得獎名單

第五步:中獎者在時間內私訊粉絲團留下姓名電話地址

輕鬆完成這五步，獎品也會輕鬆到你家(如果你有中的話)

94這麼簡單!

我相信狂新聞的粉絲都是相當有腦的~

最後，明天的狂抽猛送越早留言的話中獎機會越高

請大家拭目以待!",,status,https://www.facebook.com/1021581417961885/posts/1212030358916989,2017-03-06 19:21:20,2472,125,52,2348,18,20,68,11,7
1021581417961885_1212000585586633,"原來乳齒 長知識 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",有邊讀邊？！　教育部辭典尷尬唸「監介」｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1212000585586633,2017-03-06 19:20:00,4066,301,312,3227,6,137,614,13,69
1021581417961885_1211977375588954,"【補抽】
上集狂抽猛送的兩台電視得獎者
和女粉限定粉彩花卉女用後背包",【補抽】,video,https://www.facebook.com/1021581417961885/posts/1211977375588954,2017-03-06 18:06:24,4350,3674,365,3330,605,57,187,51,120
1021581417961885_1211955982257760,"上集狂抽猛送的兩台電視得獎者
和女粉限定粉彩花卉女用後背包
再過30分鐘就要失去領獎資格啦
　
我們絕不黑箱所以你知道的
倒數半小時即將開直播重抽
　
抽到電視還不要94狂！
　
讓我們謝謝得獎者的善心！",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1211955982257760,2017-03-06 17:31:25,3276,267,27,3065,30,23,156,1,1
1021581417961885_1211794658940559,"像風一樣的男子 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",3/4在過角板山，往拉拉山的北橫路上遇到瘋狂騎士,link,https://www.facebook.com/1021581417961885/posts/1211794658940559,2017-03-06 12:44:33,4095,218,136,3617,7,178,256,3,34
1021581417961885_1211389015647790,"【史上最早公告】
本週狂新聞延至週日更新",,status,https://www.facebook.com/1021581417961885/posts/1211389015647790,2017-03-06 02:37:11,13476,426,8,10652,36,142,1505,47,1094
1021581417961885_1211066275680064,"【0305】卡提諾狂新聞 #055
　
● 重複留言絕對無法抽獎！
　
※ 部長又來了..！
※ 習大大連續雙週出現
※ 中油盃花式加油大賽開跑啦...
※ 啊挖丟看謀啊
※ 海洛英級感冒藥
※ 奧斯卡也要狂

按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
　
#卡提諾狂新聞 #94狂
本集部分新聞內容來源：台視",【0305】卡提諾狂新聞 #055,video,https://www.facebook.com/1021581417961885/posts/1211066275680064,2017-03-05 19:50:22,70477,8587,11954,59495,504,264,10107,26,81
1021581417961885_1211038929016132,20:00 更新。,,status,https://www.facebook.com/1021581417961885/posts/1211038929016132,2017-03-05 19:00:02,9614,316,13,8119,48,82,473,23,869
1021581417961885_1210401099079915,我不是在拖稿，就是在拖稿的路上,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1210401099079915,2017-03-05 01:31:43,32829,632,41,26394,74,147,4302,64,1848
1021581417961885_1209805812472777,遵循古法，拖稿一日,,status,https://www.facebook.com/1021581417961885/posts/1209805812472777,2017-03-04 10:07:36,28385,937,22,21572,59,231,3420,115,2988
1021581417961885_1208561499263875,半夜看這個笑到崩潰....,The BEER Bible,video,https://www.facebook.com/1021581417961885/posts/1208561499263875,2017-03-03 02:00:25,14837,1257,3,10454,38,203,4108,21,13
1021581417961885_1208396542613704,"100分的部長 87分的自信 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",國軍8人涉一級毒品馮世寬:感冒藥反應｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1208396542613704,2017-03-02 21:26:13,15131,830,834,10850,25,295,2775,27,1159
1021581417961885_1208262029293822,"我瞎我驕傲 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",汽車闖紅燈 駕駛竟說「自己眼瞎」不會看紅燈,link,https://www.facebook.com/1021581417961885/posts/1208262029293822,2017-03-02 17:34:23,7155,291,248,5452,16,282,1272,9,124
1021581417961885_1208132089306816,"昨天直播抽獎的名單出爐啦!!!  #小助手
請原諒我總是晚一天公布，因為我肚子真的很餓，最餓的那種

這次直播抽的獎品為
1.北海道員旅小編大方送
2.狂新聞#53&狂新聞#54
3.狂抽猛送#4

首先先公布北海道留言的5位幸運兒

☃️☃️☃️《北海道歐米押給*5》☃️☃️☃️
顧鴻斌
黃郁夫
Zheng Kai Yi
葉煊瀚
林昱勳

🏆🏆🏆狂新聞#53《高級鍍烙雙面桌式立鏡*2》🏆🏆🏆
詹昌憲
陳智學

👕👕👕狂新聞#54《FW 閃電狼紅墨款T恤 復刻短袖*3》👕👕👕
林建丞
吳大雄
吳士雍

🎮🎮🎮傳說對決-狂抽猛送#4🎮🎮🎮

《Herschel深藍色經典小美國後背包*3》
林均鴻
黃瑞琳
Qing Fu Chong

《Herschel黑帆布經典短夾*3》
Selina Ho
Dede Chen
詹富翔

《Herschel粉紅花蕊女用雙口袋後背包*3》
林立敏
芭那娜
傅小冰

《富士MINI8拍立得*1》
卓晴琪

《手機遊戲專用手把*5》
Dartal Chen
吳家樂
崔宏康
黃翊豪
林益偉

《SONY行動電源*5》
張志豪
Dada Chuang
劉雙華
鄭羽婷
Min Xuan

《絕版刀鋒寶貝躍動青春限定造型*10》
趙亦晟
梓薇
Ming Yan
Phoenix Chang
黃瀚生
張旭凱
蘇子廷
HeyHey Lin
TuanAn Chein
何啟維

《傳說對決T-shirt*10》
Cai Yu Zhe
陳資敏
Zheng-Xian Wu
Hsieh Eison
源佐 簡
黃昱嘉
蔡明憲
謝一帆
黃榮杰
賈尼

《32吋液晶顯示器*1》
Pom Chen

《42吋液晶顯示器*1》
Edward Hsu

以上得獎者我都已經在你當初的留言底下做回覆了
請得獎者於本周日前私訊至粉絲團，我周一會做整理
逾時就視為放棄

下一次將會抽出直播中答應大家分享就可以抽中的鯉魚王

未來也請多多支持狂新聞，你們的支持是我們前進的動力

不要怕抽不中，只要留言按讚分享

願機會永遠與你同在~

狂新聞，我們這周有可能見~",,status,https://www.facebook.com/1021581417961885/posts/1208132089306816,2017-03-02 13:05:11,3803,201,25,3541,21,17,91,116,17
1021581417961885_1207455386041153,狂抽猛送#4 狂新聞#53#54 北海道紀念品 抽獎,狂抽猛送#4 狂新聞#53#54 北海道紀念品 抽獎,video,https://www.facebook.com/1021581417961885/posts/1207455386041153,2017-03-01 18:28:15,7223,6872,2290,6394,283,108,259,70,109
1021581417961885_1207424462710912,18:30 直播抽獎唷！,,status,https://www.facebook.com/1021581417961885/posts/1207424462710912,2017-03-01 17:44:07,2805,123,14,2714,27,41,17,2,4
1021581417961885_1207257096060982,"人要比車兇 #狂阿編
#三輪車跑得快上面坐個老太太",超狂三輪車,link,https://www.facebook.com/1021581417961885/posts/1207257096060982,2017-03-01 12:29:20,3080,74,116,2601,5,191,278,1,4
