id,create_time,name,message,type,link,comments,reactions,shares
136845026417486_847213855380596,2016-10-19 10:30:00,Timeline Photos,"我喜歡讀書，也相信讀書可以改變一個人的思想和氣質。因此，我們一直致力於讓「讀書」這件事變得更便利，增加人們讀書的意願。

台北市立圖書館從去年2月起，與全家便利商店聯手首創「超商還書」服務，現在再推出全國首創「超商借書」服務，結盟三大超商（7-ELEVEN、全家、萊爾富），讓民眾享受「三大超商就是我的圖書館」。

台北市圖館藏豐富，館藏量766萬餘冊，是全台圖書館之冠。除了熱門館藏、視聽資料因借閱期短，不開放超商借書，還有高達718萬冊的圖書可供借閱，此外，全台服務據點從原先74個，大幅擴增至近萬間超商門市，並延伸服務時間至24小時、365天，讓民眾隨時就近取書，知識唾手可得。

丨台北市立圖書館超商借書服務Q&A

Q：我不是台北市民也可以使用嗎？
A：可以，這項服務不限台北市民，只要擁有台北市立圖書館借閱證，透過北市圖館藏查詢系統「線上申請」加入超商借書服務會員、繳納保證金200元，即可使用超商借書服務。

Q：如何至超商借書呢：
A：進入北市圖網頁「館藏查詢系統」下進行圖書預約作業，選擇取書館時選定為「A01超商借書」。當預約書送達總館後，讀者需於下訂到期日前至館藏查詢系統【個人書房】→【超商借書服務】→【超商借書預約書處理】，自行下訂選擇欲寄送之預約書及指定取書之超商門市，北市圖將於讀者下訂圖書處理完畢後，於配送日寄送。

更多資訊請上台北市立圖書館：
http://www.tpml.edu.tw/",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/847213855380596/?type=3,287,12864,1079.0
136845026417486_846603665441615,2016-10-18 11:04:44,Timeline Photos,"泰皇蒲美蓬日前辭世，不只泰國人民悲傷，全世界也感到不捨。上午我到泰國經貿辦事處，代表台北市民表達哀悼之意，願泰皇安息，祝福泰國一切平安。

พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดชมหิตลาธิเบศรรามาธิบดีจักรีนฤบดินทรสยามินทราธิราชบรมนาถบพิตรเสด็จสวรรคต ไม่เพียงแต่พสกนิกรไทยโศกเศร้าชาวต่างชาติทั่วโลกร่วมแสดงความเสียใจ เช้าวันนี้ข้าพระพุทธเจ้าได้เป็นตัวแทนประชาชนกรุงไทเป ลงนามถวายความอาลัย ณ สานักงานการค้าและเศรษฐกิจไทยไทเปขอให้ประเทศไทยร่มเย็นสงบสขุตลอดไป

""The people of Taipei express their sincere condolences towards the Thai Royal Family and the people of Thailand. May His Majesty rest in peace.""",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/846603665441615/?type=3,166,20042,120.0
136845026417486_844866445615337,2016-10-16 01:30:00,WDC Taipei 2016 International Design House Exhibition,"來自13個城市、100多位設計人共同合作，運用創新的「設計思考」，檢視全球所面臨的生命健康、生態永續、智能生活及都市再生「四生」議題，讓設計融入各個面向，落實「以人為本」的設計理念。

這個月初的白晝之夜如果還覺得不過癮，快來松山菸廠看展，從十月的第一個週末玩到最後一個週末！

丨2016台北世界設計之都－國際設計大展 WDC Taipei 2016 International Design House Exhibition
展覽日期：10/13 – 10/30
展覽時間：每日上午10點至下午6點，免費開放參觀。
展覽地點：台北市松山文創園區（台北市信義區光復南路133號）
官方網站：http://wdc2016.taipei/
粉絲專頁：https://goo.gl/prVArX",video,https://www.facebook.com/DoctorKoWJ/videos/844866445615337/,161,8307,302.0
136845026417486_844408762327772,2016-10-15 09:05:57,臺北市政府廉政透明委員會 外聘委員報名表,"台北市政府廉政委員會任期2年一屆，目前即將屆滿。我們開放外界推薦或自薦遴選廉政委員，新的任期自105年12月25日至107年12月24日止，任務包括針對民眾檢舉貪瀆不法及重大違失案件之審議調查、本府肅貪、防貪、公務倫理及行政效能等檢討策進事項提供建議及諮詢，歡迎上網報名。

丨廉政透明委員會招募中

網路報名：https://goo.gl/9fImjR
報名時間：即日起至10/20中午12點",link,https://goo.gl/9fImjR,153,5454,86.0
136845026417486_843608372407811,2016-10-14 06:14:41,Timeline Photos,"改變台灣從首都開始，改變台北從文化開始，而改變文化，就從設計開始。

設計的目的就是讓生活更方便、環境更美麗。邀請大家一起來看展，看台北如何透過設計，成為更美好的城市。

丨2016台北世界設計之都－國際設計大展 WDC Taipei 2016 International Design House Exhibition

展覽日期：10/13 – 10/30
展覽時間：每日上午10點至下午6點，免費開放參觀。
展覽地點：台北市松山文創園區（台北市信義區光復南路133號）
官方網站：http://wdc2016.taipei/
粉絲專頁：https://goo.gl/prVArX",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/843608372407811/?type=3,158,8805,109.0
136845026417486_841502029285112,2016-10-11 11:45:32,Photos from 柯文哲's post,"最萌身高差。

#台北 #上海 #海峽盃",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/841501922618456/?type=3,1351,89943,2161.0
136845026417486_840843409350974,2016-10-10 11:10:56,,"最近遇到很多人向我抗議取消重陽敬老金，也問我錢花到哪裡去了。這段時間我跑了許多老人福利據點，親自向長輩說明台北市老人照護政策的規劃。

以下這支影片比較能完整表達我們的想法，請允許我花一點時間向您說明。",video,https://www.facebook.com/DoctorKoWJ/videos/840843409350974/,1216,45585,11092.0
136845026417486_840697562698892,2016-10-10 05:21:16,Timeline Photos,"今天是雙十國慶日，早上天氣不好，但還是有許多民眾來參加市府前的升旗典禮。

其實，不管晴天或雨天，日子都要過。只要我們保持團結合作，維持自信及正面態度，只要台灣人民都站在一起，台灣一定會愈來愈好。

讓我們一起努力，中華民國生日快樂。",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/840697562698892/?type=3,195,21526,94.0
136845026417486_840222936079688,2016-10-09 12:31:24,Photos from 柯文哲's post,"今年一月我出訪日本，拜會前大阪市長橋下徹，當時就邀請他務必要找機會來台北讓我招待一次。這次他偕同現任大阪市長吉村洋文來台，中午大家一起吃小籠包，互相問候近況，老朋友見面特別高興。

大阪市長吉村洋文今年才41歲，橋下徹先生當年當選大阪府知事也才38歲，他們都是年輕優秀的政治家。

大阪有許多台北可以學習的地方，橋下徹先生提出的改革議題，也一直是輿論關注的焦點。我和他們提到未來兩個城市可以進一步合作，譬如觀光旅遊，吉村洋文市長立刻交待雙方留下連絡管道。我們歡迎更多大阪的朋友來台灣旅遊，體驗台北的美好。",photo,https://www.facebook.com/DoctorKoWJ/photos/a.415511451884174.1073741827.136845026417486/840222799413035/?type=3,205,19308,122.0
136845026417486_839461719489143,2016-10-08 11:43:56,,"理想的老年生活應該是什麼樣子，是依賴晚輩照顧、往返於家中和醫院，還是可以跟年輕的時候一樣，自由自在過日子？其實老人跟年輕人一樣，喜歡活動，也喜歡有朋友。

透過這支影片，由社會局同仁現身說法，告訴大家我們把重陽敬老金相關經費花到哪裡去了。雖然大家會覺得領紅包比較好，但是為了整個社會的永續經營，請支持我們的政策，建構一個完整的老人照護系統，讓老人可以過得安心、健康、有尊嚴。",video,https://www.facebook.com/DoctorKoWJ/videos/839461719489143/,379,17028,1206.0
136845026417486_838784546223527,2016-10-07 10:12:07,Timeline Photos,"為期三天的連假開始了，你們想好國慶日要去哪裡了嗎？邀請大家來台北市市民廣場參加升旗典禮，祝我們的國家生日快樂！

去年我們準備了嗡嗡包送給市民朋友，反應非常熱烈，今年再推出「二代嗡嗡包」，圖案從小蜜蜂變成2017 Taipei Summer Universiade 臺北世界大學運動會吉祥物熊讚Bravo，還加了耳機孔，限量5,000份，早點起床才不會領不到，我也會在市民廣場跟你們一起唱國歌！

丨105年台北市政府國慶升旗慶祝活動

時間：10/10 6:30-10:00
地點：台北市市民廣場（台北市信義區市府路1號）

丨二代嗡嗡包（三色）
每人限領取一次，數量有限，領完為止。

兌換券領取時間：10/10 6:30起
兌換券領取攤位：攤位編號3、4
兌換時間：10/10 8:00-10:00
兌換攤位：攤位編號5、6、7、8",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/838784546223527/?type=3,242,11557,236.0
136845026417486_837664456335536,2016-10-05 14:49:46,,"成功從來不是偶然。

上個月，景美師大拔河聯隊在「2016世界盃室外拔河錦標賽」奪下女子組所有項目的金牌，今天我到景美女中去慰勞她們。

我每次都跟人家說，要了解柯文哲，就要看我的兩根食指，右手食指因為每天寫好幾個小時的字，長年下來被筆刻出一條凹痕，左手食指就沒有這條凹痕。今天看著選手們手上厚厚的繭，我非常感動，苦練在她們的身上留下痕跡，成功從來都不是偶然，而是經過很多努力才能得到。

「世界第一」的背後，是一般人難以想像的嚴苛訓練，放學後、週末、寒暑假，當別人在休息時，這些選手卻是咬緊牙根、加緊練習。為了方便訓練，選手們都必須住校，教練郭昇可以說是「教練兼父母職」，除了傳授拔河技術，他更重視選手們從拔河中學習到的人生態度。

拔河不像棒球或籃球有突出的個人英雄，拔河比賽講求的是團隊，不是一個人強就能贏，而是要大家腳步一致、彼此幫助。在拔河隊養成的團隊合作、不怕吃苦的精神，會一直陪伴著這些孩子們。

明年的世大運有個重要精神，「台灣走出去，世界走進來，讓世界看見台灣」，景美師大拔河聯隊就是「讓世界看見台灣」的最佳示範。恭喜再次奪冠，你們是台灣的驕傲！",video,https://www.facebook.com/DoctorKoWJ/videos/837664456335536/,180,19323,334.0
136845026417486_836069109828404,2016-10-03 10:55:58,Timeline Photos,"熊讚Bravo不只是一隻熊，牠代表一個團隊，一種精神。

上禮拜熊讚南下高雄參加全台吉祥物PK大賽遊行，車隊中推出近2層樓高的巨型熊讚，這個巨型熊讚並沒有推動系統，而是整個熊讚小組用人力或推或拉來控制方向，既要保持直線前進，還要閃避障礙物，在2.5公里的路程中，邊揮汗邊帶著笑容向路旁民眾拉票。熊讚小組不只是推著熊讚前進，他們更推著台北的榮耀前行。

這也是我們籌辦世大運的精神，每個人都用盡所有力氣，朝著目標前進。一路上有上坡也有下坡，不變的是我們始終站在一起，一步一腳印，讓全台灣看見我們的堅持；這也象徵運動員挑戰極限、永不放棄的精神，我們會全力拼戰，把最好的世大運呈現在世界眼前。

「2016全台吉祥物PK戰」投票進入最後倒數，希望大家都可以伸出手回應熊讚的熱情。拜託大家票投熊讚，不分黨派，選出最可愛！

丨2016全台吉祥物PK戰火熱投票中
9/12-10/4，每天都可以投一票！
投票支持熊讚Bravo：
http://2016pk.tw/vote_page/35",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/836069109828404/?type=3,251,6256,59.0
136845026417486_834722079963107,2016-10-01 13:17:19,Photos from 柯文哲's post,"白晝之夜 Nuit Blanche World Design Capital Taipei 2016 臺北世界設計之都

丨台北白晝之夜 Nuit Blanche Taipei 藝術夜遊Art Night
時間：10/1 Sat 18:00-10/2 Sun 6:00
活動路線：228和平公園－重慶南路－忠孝西路－北門－塔城街－大稻埕
官方網站：http://nuitblanche.taipei/

丨名人攻略

建築領域＿李清志：https://goo.gl/2l8qvo
親子領域＿樊欣佩：https://goo.gl/wYwZgI
音樂領域＿李英宏：https://goo.gl/ZCjPgt
音樂領域＿小樹：https://goo.gl/fxa6jc

丨2016全台吉祥物PK戰火熱投票中
9/12-10/4，每天都可以投一票！
投票支持熊讚Bravo：
http://2016pk.tw/vote_page/35",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/834721836629798/?type=3,230,18182,230.0
136845026417486_834018533366795,2016-09-30 13:39:38,Photos from 柯文哲's post,"明晚我和你們一起從國立台灣博物館出發，展開一場藝術夜遊。

台北是既前衛又古老的城市，「台北白晝之夜」的展演路線串聯了台北城、艋舺與大稻埕，重敘台北西區故事，不只是文化藝術的展演，更是台北全新市容的展現。

北門是台北府城五大城門中唯一保持建城原貌者，這次作為「台北白晝之夜」的中心點，也是明年台北燈節的亮點，今年初北門重現風華，是啟動「西區門戶計畫」的第一步。

明晚的藝術夜遊也呼應今年「2016台北世界設計之都」，透過城市設計展現城市特色，台北的開放及包容性，讓藝術家們在這座城市盡情揮灑。這是一場民眾與藝術家的對話，也是民眾與城市的對話。

感謝總統府、文化部、外交部、歐洲經貿辦事處、法國在台協會的支持，更感謝北門週邊、大稻埕、重慶南路書店街及各藝文場館一起響應，以及北市府相關局處、區長、里長、贊助單位的協助，讓台北第一次的白晝之夜籌備順利。

台北的夜生活大家都不陌生，但台北的藝術夜遊，明晚即將第一次呈現在我們眼前。好啊，大家都不要睡！

白晝之夜 Nuit Blanche World Design Capital Taipei 2016 臺北世界設計之都

丨台北白晝之夜 Nuit Blanche Taipei 藝術夜遊Art Night
時間：10/1 Sat 18:00-10/2 Sun 6:00
活動路線：228和平公園－重慶南路－忠孝西路－北門－塔城街－大稻埕
官方網站：http://nuitblanche.taipei/

丨名人攻略

建築領域＿李清志：https://goo.gl/2l8qvo
親子領域＿樊欣佩：https://goo.gl/wYwZgI
音樂領域＿李英宏：https://goo.gl/ZCjPgt
音樂領域＿小樹：https://goo.gl/fxa6jc

丨2016全台吉祥物PK戰火熱投票中
9/12-10/4，每天都可以投一票！
投票支持熊讚Bravo：
http://2016pk.tw/vote_page/35",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/834016286700353/?type=3,117,6974,315.0
136845026417486_833221063446542,2016-09-29 14:16:01,Timeline Photos,"除了代言以外，更值得注意的事情。

我一向支持電競產業，也常代言支持，但要推動整個產業，不是只靠代言和觀賽就能解決。我是一個實事求是、講究績效的人，台北市政府支持電競產業至今也滿一年了，這一年來市府各單位積極推動電競產業，希望能以務實的方式給予實際協助。

我們今年同樣會在臺北市青少年發展處和Garena合作舉辦直播派對， 為這次代表LMS賽區出征S6英雄聯盟世界大賽的ahq e-Sports Club及《Flash Wolves》閃電狼職業電競隊職業電競隊轉播比賽，而在賽事期間現場也會佈展讓市民朋友更加了解電競產業，未來市府會抱持著「民間先行，政府支持」的態度，持續協助電競產業發展。

歡迎市民朋友們一起來共襄盛舉，一起為這群台灣健兒加油！

丨2016 LOL World Championship 兩隊比賽時間

青發處 1F 全程轉播
09/30(五)09:00~10:00 H2K vs AHQ
10/01(六)08:00~09:00 FW vs IM
10/01(六)12:00~13:00 EDG vs AHQ
10/02(日)09:00~10:00 FW vs C9
10/03(一)07:00~08:00 AHQ vs INTZ
10/03(一)11:00~12:00 SKT vs FW
特別加場轉播(1、3樓)
10/08(六)08:00~09:00 AHQ vs H2K
10/08(六)10:00~11:00  INTZ vs AHQ
10/08(六)12:00~13:00 AHQ vs EDG
特別加場轉播(1、3、6樓)
10/10(一)07:00~08:00 IM vs FW
10/10(一)09:00~10:00 C9 vs FW
10/10(一)12:00~13:00 FW vs SKT

#TaiwenNo1 #ahqeSportsClub #起Q加油 #閃電狼FlashWolves #世界之巔 #我狼加油 #看我的並肩作戰",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/833221063446542/?type=3,299,16553,555.0
136845026417486_833097463458902,2016-09-29 10:46:33,Timeline Photos,"梅姬颱風剛離開，復原工作正在進行。台北市政府同仁、國軍以及台電同仁在風雨減弱後立刻開始復原工作，我們一共出動上萬名人力、數千機具和車輛，趕工到半夜，就是為了在最短時間內讓市民朋友恢復正常生活。

昨天我陪同林全院長視察直潭淨水場，討論翡翠水庫專管相關事宜，氣候變遷下，暴雨的機率和強度增加，導致原水濁度不斷飆升。103年時，原水濁度超過100 NTU只有27天，到了104年，卻大幅增加到104天，今年到目前為止已累積了68天，說明高濁度原水已經成為常態。

去年蘇迪勒颱風後，我們做了全面檢討並提出改善方案，根本的解決方法還是興建「翡翠水庫專管」，將乾淨的水直接送到淨水場，才不會因爲原水濁度飆高而必須停水，且淨水廠的清淤成本也可大幅降低，大台北地區600萬人的用水安全更得到保障。 

翡翠水庫專管需要20億，並且需要中央、台北、新北共同合作，除了希望中央在經費協助以外，我也拜託中央組成跨部會小組加速興建。感謝林全院長大力支持，中央、地方一起為「安心用水」努力。

颱風是台灣每年必須面對的考驗，感謝市府同仁、國軍和台電在颱風時堅守崗位，為市民朋友的便利生活、乾淨台北而努力，謝謝！",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/833097463458902/?type=3,154,10157,63.0
136845026417486_831850166916965,2016-09-27 13:55:07,臺北自來水事業處,"【台北市政府通知】

台北市明(28)日停止上班及上課。

因新店溪上游原水濁度已逐漸下降，達淨水場可處理範圍，已依序重啟淨水處理作業，停水區域預計自28日早上6時起恢復供水。復水初期原停水區域水壓較不穩定，請煮沸後再飲用，以確保飲水安全。相關供水訊息請洽水處網站http://www.water.gov.taipei/，或客服專線（02）8733-5678查詢。",link,http://www.water.gov.taipei/,1897,40354,2899.0
136845026417486_831601763608472,2016-09-27 06:26:38,臺北自來水事業處,"受「梅姬」颱風影響，新店溪上游自今日上午連續大雨，原水夾帶大量泥沙，原水濁度已飆升超過12,000NTU，水庫停止取水，後續視情況不排除停止供水，請市民朋友及早儲水備用，並節約用水，相關供水訊息請至水處網站http://www.water.gov.taipei/，或客服專線（02）8733-5678查詢。",link,http://www.water.gov.taipei/,757,11686,618.0
136845026417486_831577513610897,2016-09-27 05:05:14,Timeline Photos,梅姬颱風風雨漸強，早上到災害應變中心聽取防災簡報，目前台北市沒有重大災情，我提醒台電和自來水處的同仁，若要搶修仍要以安全為第一考量，也呼籲餐飲業若收到外送需求，盡量讓員工開車，不要騎機車，以免危險。最重要的還是請大家減少外出，尤其不要騎乘機車、腳踏車，避免意外發生。,photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/831577513610897/?type=3,280,14842,75.0
136845026417486_831061563662492,2016-09-26 12:00:07,臺北自來水事業處,"【台北市政府通知】

台北市明(27)日停止上班及上課。

台北市政府將於27日6時起開始關閉河川疏散門，7時開始拖吊未駛離河川區的車輛，9時將疏散門全部關閉，請車主盡速將車輛駛離河川區，以免遭受拖吊及裁罰。疏散門啟閉資訊可查詢：https://goo.gl/fMY0GP。

因應疏散門關閉，為紓解堤外停放車輛臨時停車需求，台北市自今(26)日20時起開放全市8公尺以上道路紅黃線（附條件）停車，暫停路邊停車收費。停車資訊查詢：27590666轉6401~6406。

颱風豪大雨可能影響民眾用水，建議儲水備用並節約用水，相關供水訊息：
http://www.water.gov.taipei/  
或客服專線8733-5678查詢。

台北市防災資訊網：
http://www.eoc.gov.taipei/EOC/

颱風期間請民眾注意安全。",link,http://www.water.gov.taipei/,939,30834,1703.0
136845026417486_829725837129398,2016-09-24 12:32:20,2016白晝之夜@台北,"2002年，白晝之夜創始於法國巴黎，在10月的第一個週六夜晚舉行，深具「都市創新」與「公共空間設計」的概念，至今已有120個城市加入。

今年，台北白晝之夜 Nuit Blanche以「藝術夜遊」為主題，沿著舊城區（228公園－重慶南路－忠孝西路－北門－塔城街－大稻埕
）進行各種形式的夜間展演。過去的文化、政治、產業，形塑出台北的獨特樣貌，在建築和街道設計中可以窺見歷史脈絡，舊城區更藏著老台北人的共同記憶。

這是一場結合城市地景的藝術夜遊，邀請大家散步或騎腳踏車，慢慢遊覽台北夜晚的模樣，一起「好啊，都不要睡」！

丨台北白晝之夜 Nuit Blanche Taipei 藝術夜遊Art Night

時間：10/1 Sat 18:00-10/2 Sun 6:00
活動路線：228公園－重慶南路－忠孝西路－北門－塔城街－大稻埕
官方網站：http://nuitblanche.taipei/

丨2016全台吉祥物PK戰火熱投票中
9/12-10/4，每天都可以投一票！

投票支持熊讚Bravo：
http://2016pk.tw/vote_page/35",video,https://www.facebook.com/DoctorKoWJ/videos/829725837129398/,456,14573,1450.0
136845026417486_829443167157665,2016-09-24 01:26:04,2016華文朗讀節,"閱讀讓人們能看見自己的渺小，但也從渺小裡看見全世界。閱讀更標示了一個城市的文化力，是城市不斷進步的重要動能。為了推動台北的閱讀風氣，我響應今年華文朗讀節 Wordwave Festival的主題「我在____朗讀」，錄製了一段將在台北捷運站內播放的朗讀音檔，陪伴各位走過站與站之間的忙碌，邀請每位市民朋友，下次搭乘捷運時帶一本書，讓閱讀陪伴你的旅途。
 
「華文朗讀節」在台北、高雄兩地同時展出，將靜態的文字，以朗讀或戲劇的方式呈現，由作家、演員、音樂人、表演藝術者等跨領域合作，打造一場視覺與聽覺的閱讀嘉年華。

歡迎大家參與今年的華文朗讀節，感受閱讀世界的多元面貌。
 
丨華文朗讀節

時間：9/29（四）-10/2（日）
地點：華山1914文創園區，免費入場。
粉絲專頁：https://goo.gl/HLRNJ0
活動官網：https://goo.gl/p6ws3o

啟明出版社 國家地理雜誌 獨立出版聯盟 窩窩 Wuowuo  Leatai磊泰 手帳日誌與皮件 SKB 文明鋼筆 Plan b 第二計劃

＃我是柯文哲
＃我在台北朗讀
＃2016華文朗讀節

丨2016全台吉祥物PK戰火熱投票中
9/12-10/4，每天都可以投一票！

投票支持熊讚Bravo：
http://2016pk.tw/vote_page/35",video,https://www.facebook.com/DoctorKoWJ/videos/829443167157665/,289,13528,680.0
136845026417486_828828090552506,2016-09-23 01:07:56,,"台灣從民國98年開始實施室內禁菸，但僅有少數戶外場所禁菸，導致隨處可見路邊吸菸的民眾，街道、夜市、商圈等公共場所飄散菸味，地上散落菸蒂，不抽菸的人很痛苦，抽菸的人捱白眼，兩者互相干擾，整體環境也不好。

為了保障非吸菸者的健康，同時尊重吸菸者的權益，10月1日起，我們推動台北市第一個禁菸購物商圈——「香堤廣場」，即日起宣導吸菸民眾至「吸菸區」吸菸。11月起正式取締，以減少二手菸危害和亂丟菸蒂的情形。

這是台北市第一個禁菸購物商圈，感謝周邊商家和里長的支持，我們會以此為基礎，未來持續推動。希望透過這樣的規劃，讓不同習慣的人都能彼此尊重，環境更健康、更友善。

臺北市環保局 

丨2016全台吉祥物PK戰火熱投票中
9/12-10/4，每天都可以投一票！

投票支持熊讚Bravo：
http://2016pk.tw/vote_page/35",status,,458,16168,315.0
136845026417486_828232210612094,2016-09-22 02:29:16,,"還記得兩週前我和《勞動服務》彈吉他嗎？影片剪出來了，電腦實在厲害，後製後看起來好像我真的在彈吉他，其實我音樂根本不行，只能擺個樣子幫忙宣傳。

悠遊卡公司支持本土音樂，用「實際行動愛台灣」的理念，與台灣獨立創作樂團《勞動服務》合作，舉辦「悠遊愛台灣 鬥陣勞動服務」，藉由《勞動服務》的走唱，喚起大眾對台灣的感情，關心這片土地的故事，進而參與、改變自己生活的世代。

丨悠遊愛台灣 X 鬥陣勞動服務 
免費入場，帶悠遊卡拍照上傳分享到臉書，還能獲得限量禮物！

第一站：10/1 公館 河岸留言
第二站：10/2 雲林 布袋戲館
第三站：10/8 松菸誠品
第四站：10/14 西門町 電影公園

丨相關連結

活動網站：
https://goo.gl/ewLFJp
觀賞影片：
https://youtu.be/qMKlFshqg6M

勞動服務 Community Service 悠遊卡 EasyCard",video,https://www.facebook.com/DoctorKoWJ/videos/828232210612094/,161,6769,96.0
136845026417486_827659234002725,2016-09-21 02:45:31,,"17年前的今天，台灣發生921大地震。這場地震奪走兩千多人的生命，也造成財產難以估計的損失。921大地震是台灣人共同的悲傷記憶，但如何記取教訓，萬一意外再發生時，把傷害降到最低，是我們要注意的。

今天是921國家防災日，陳建仁副總統和我到辛亥非營利幼兒園參與地震避難演習，警報聲響起時，小朋友都處變不驚，有秩序地疏散，這是因為防災教育向下扎根，孩子從小對災害保持高度警覺並培養保護自己的能力。從學校開始宣導防災觀念，再由學校擴散到社區，讓防災成為全民共識。

地震避難的秘訣有3步驟，「趴下、掩護、穩住」，我和熊讚Bravo一同示範保護姿勢，大家也可以在家演練，提升應變能力。

台灣抗震網：
http://www.comedrill.com.tw/",status,,162,14074,117.0
136845026417486_827287080706607,2016-09-20 13:13:21,Timeline Photos,"我爸爸和幾個姑姑都是小學老師，我知道老師非常辛苦，許多教師都撐不到65歲而提早退休。台北市今年只有19位老師屆齡退休，是什麼原因讓他們願意為教育奉獻到最後一刻？

今天我和6位今年65歲屆齡退休的老師見面，大家踴躍分享投身教育的初衷，每位老師一講起學生，眼中都散發光芒。他們雖然都65歲了，看起來卻很年輕，也許是因為每天和學生相處，心態上一直保持年輕狀態。有一位老師笑說，曾有小一學生哭鬧「不要給阿嬤老師教」，她當下就警惕自己一定要打扮得年輕一點。

言談中，我發現這些老師即使退休仍有學習新事物的熱情，有人去跑馬拉松、有人寫書、有人去學校站導護、有人研究農藝，我還拜託他來當台北市「田園城市」的志工。他們們持續為社會付出，也對教育保持熱忱，他們笑說這叫做「發揮剩餘價值」！

「熱情」和「使命感」，是支撐這些老師繼續教育孩子的動力，他們堅守教育崗位直到最後，我們要謝謝他們為教育的奉獻！",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/827287080706607/?type=3,269,19164,162.0
136845026417486_824661434302505,2016-09-16 12:24:39,www.water.gov.taipei,"台北市政府依據中央氣象局最新天氣預報資料，並經北北基共識，於晚上8時宣布明(17)日已達停止上班及上課標準。

請民眾做好自主防災準備，若有沙包需求請就近洽詢各區公所索取。

颱風豪大雨可能影響民眾用水，建議儲水備用並節約用水，相關供水訊息請上http://www.water.gov.taipei/
或客服專線8733-5678查詢。",link,http://www.water.gov.taipei/,248,7723,129.0
136845026417486_824567694311879,2016-09-16 08:20:59,,"【馬勒卡颱風 水門管制及紅黃線停車資訊】

馬勒卡颱風即將襲台，請各位市民朋友在假期中也要做好防災準備。今天台北市15時起實施水門車輛「只出不進」管制，為紓解臨時停車需求，15時起開放疏散門周邊區域8公尺以上道路紅黃線（附條件）停車，同時暫停該區域路邊停車收費。開放停車範圍如後：

一、松山區
(一)濱江街(大佳國小以東)。
(二)撫遠街(塔悠路至濱江街)。
(三)塔悠路(民權東路至撫遠街)。
(四)三民路(民權東路至健康路)以東、塔悠路(民權東路至健康路)以西、民權東路(不含)(塔悠路至三民路)以南、健康路(三民路至塔悠路)以北區域。

二、中山區：基湖路(堤頂路至樂群一路)：含基湖路112、120、145、151、157、166巷。

三、士林區
(一)中正路(通河西街至環河北路)(不含)以北區域範圍。
(二)承德路4段、5段(承德橋至基河路)以西區域範圍。

四、萬華區：康定路以西、萬大路(艋舺大道至西藏路)以西、西藏路(萬大路至中華路)以南、中華路2段(西藏路至水源路)以西之區域範圍。【區域範圍內：水源快速道路(不含)、環河南路1、3段(不含)、環河南路2段(不含環河南路3段至西藏路)環河快速道路(不含)、萬大路(東園街至新3號疏散門（華中疏散門）)(不含)】。

五、大同區：涼州街(環河北路至延平北路)以南、市民大道(不含)(環河北路至延平北路)以北、延平北路(市民大道至涼州街)以西、環河北路(市民大道至涼州街) (僅開放東側-南往北方向)以東之區域範圍。

如有相關問題，請來電洽詢：
02-27590666轉6401~6406",status,,79,4097,70.0
136845026417486_823746411060674,2016-09-15 01:14:52,Timeline Photos,"中秋連假遇上颱風，有些掃興，但平安最重要。如果外頭風雨交加，請大家儘量不要外出，在家和親朋好友泡茶聊天，也算充實。

連假期間，2016全台吉祥物大賽同樣火熱進行中，中秋團圓夜別忘了大家一起把手機拿出來，為熊讚Bravo投下關鍵一票。

丨2016全台吉祥物PK戰火熱投票中
9/12-10/4，每天都可以投一票！

投票支持熊讚：
http://2016pk.tw/vote_page/35",photo,https://www.facebook.com/DoctorKoWJ/photos/a.136856586416330.19357.136845026417486/823746411060674/?type=3,214,13068,83.0
