id,create_time,name,message,type,link,comments,reactions,shares
232633627068_10155652956032069,2017-03-04 06:20:54,人夫想離婚用這招　無人挺還遭妻吐槽,"還需要驚動鄰居嗎 😑 
　
#雲林 #人夫 #最新
☢️冷戰究竟多可怕？ https://goo.gl/7AAYzY",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068831,70,1123,26.0
232633627068_10155652911467069,2017-03-04 06:10:00,國民AV女神來啦！ 三上悠亞下周二登台不脫竟要...,"是真的，要來台灣啦！
　
#三上悠亞 #三上悠亜 # #AV #대만 #台湾 #Taiwan #台灣 #みかみゆあ Yua_mikami 三上悠亜",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170304/1068633,79,1533,42.0
232633627068_10155652792497069,2017-03-04 06:00:04,【獨家】出櫃女星懷孕「意識到是女人」　陣痛誤當「落塞」蹲廁所,"為什麼連生小孩都這麼帥氣XD #天編
　
完整 #動新聞【獨家】出櫃女星懷孕「意識到是女人」　陣痛誤當「落塞」蹲廁所
http://ent.appledaily.com.tw/actionnews/index/20170304/1068217
　
#林辰唏 #獨家 #蘋果娛樂 #專訪
☢️冷戰究竟多可怕？ https://goo.gl/7AAYzY",video,https://www.facebook.com/appledaily.tw/videos/10155652792497069/,27,2397,23.0
232633627068_10155652899032069,2017-03-04 05:47:01,【獨家】千萬麥拉倫撞車！　駕駛是斐儷珠寶小開,"維修費不知道要多少...... #最新
　
#獨家 #蘋果獨家 #麥拉倫 #超跑 #McLaren McLaren Taiwan McLaren
☢️冷戰究竟多可怕？ https://goo.gl/7AAYzY",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068872/,118,4370,80.0
232633627068_10155652882992069,2017-03-04 05:39:32,宥勝再當爸狂曬超音波照　第二胎是帶把的！,"恭喜 宥勝之旅 ！蕾蕾要當姊姊啦～ #最新
　
 #宥勝
☢️冷戰究竟多可怕？ https://goo.gl/7AAYzY",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170304/1068878/,3,25,
232633627068_10155652874872069,2017-03-04 05:35:37,蘋果娛樂新聞,"七大辣妹網紅亂鬥，美色放送，辣到你喊不要不要的～
　
#台灣大胃王半脫妹 #格鬥美少女容筱希 #薔薔 #32E四月桐 #吳芸帆 #電玩甜心彭名蘂 #C奶鮮師劉蕾蕾",video,https://www.facebook.com/AppleEnews/videos/1405990839464558/,30,309,
232633627068_10155652793362069,2017-03-04 05:10:32,這張表　讓你1秒辨識誰是「假面閨密」,"怎麼辨識「假面閨密」？讓醫師來告訴你！ #請分享
　
【假面閨密背叛關鍵　12星座重點看仔細】
http://www.appledaily.com.tw/realtimenews/article/life/20170304/1068543/
　
【#火線話題】網拍小模命案
https://goo.gl/tcQN6p
　
#小模 #女模 #網拍小模 #外拍 #小模命案",link,http://www.appledaily.com.tw/realtimenews/article/life/20170304/1068827/,76,1570,288.0
232633627068_10155652794522069,2017-03-04 05:10:00,Timeline Photos,"粉粉身邊也有這樣的朋友嗎？ #請分享
　
【這張表　讓你1秒辨識誰是「假面閨蜜」】
http://www.appledaily.com.tw/realtimenews/article/life/20170304/1068827/
　
【假面閨蜜背叛關鍵　12星座重點看仔細】
http://www.appledaily.com.tw/realtimenews/article/life/20170304/1068543/
　
【#火線話題】網拍小模命案
https://goo.gl/tcQN6p
　
#小模 #女模 #網拍小模 #外拍 #小模命案 #閨蜜 #假面閨蜜",photo,https://www.facebook.com/appledaily.tw/photos/a.364361237068.207658.232633627068/10155652794522069/?type=3,15,248,25.0
232633627068_10155652817182069,2017-03-04 05:02:16,【小模命案】情侶殺人後　竟假冒死者誘騙下一個小模外拍 | 即時新聞 | 20170304 | 蘋果日報,"這兩個人真的沒有下限！！！
　
【小模命案】蛇蠍梁女狡辯不在場被打臉　恐怖情侶今晨收押
http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068614/ 
　
【#火線話題】網拍小模命案
https://goo.gl/tcQN6p
　
#小模 #女模 #網拍小模 #外拍 #小模命案 
　",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068772/,149,3338,104.0
232633627068_10155652701072069,2017-03-04 04:55:01,金正恩曬恩愛　被老婆挽手笑得好興奮,"能跟老婆一起視察，恩恩看起來笑得比平常還開懷呢( ͡° ͜ʖ ͡°) #路編
　
#曬恩愛 #金正恩 #北韓 #國際新聞 #蘋果國際 #施旖婕 #41J #41J出品 #41J嚴選 #김정은",link,http://www.appledaily.com.tw/realtimenews/article/international/20170304/1068782/,137,2125,12.0
232633627068_10155652739457069,2017-03-04 04:24:22,殺人梁女滿口粗話　嗆母「尼瑪ㄉ窩4太妹」,"孩子的國文教育不能等 
　
【獨家】誘殺小模　閨密重返命案現場「演很大」
http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068790/
　
【#火線話題】網拍小模命案
https://goo.gl/tcQN6p
　
#小模 #女模 #網拍小模 #外拍 #小模命案",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068833/,315,3689,100.0
232633627068_10155652717202069,2017-03-04 04:09:11,【超誇張】病患開顱　北醫實習護理師竟偷拍po網,"手術室不是你玩樂的地方RRR #路編 #最新
　
#內有影片 #北醫 #實習護理師 #爆料",link,http://www.appledaily.com.tw/realtimenews/article/life/20170304/1068366/,136,2477,82.0
232633627068_10155652691407069,2017-03-04 04:00:01,神人級老闆　一張圖證明「肉丸不是貢丸」,"老闆太狂啦～～ #請分享
　
#貢丸肉丸傻傻分不清楚 #貢丸 #肉丸 陳張府—作客空間
☢️冷戰究竟多可怕？ https://goo.gl/7AAYzY",link,http://www.appledaily.com.tw/realtimenews/article/life/20170304/1068108/,17,793,92.0
232633627068_10155652663617069,2017-03-04 03:51:08,嚇！搭船出海賞鯨　竟賞到浮屍　,"！！！！！
　
#賞鯨 #花蓮 #七星潭",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068793/,45,5612,74.0
232633627068_10155652679082069,2017-03-04 03:40:48,【協尋片】江女赴韓失聯18天　母：擔心受控制望平安,"希望孩子趕快聯絡上 😫 #天編
　
完整 #動新聞【協尋片】江女赴韓失聯18天　母：擔心受控制望平安
http://www.appledaily.com.tw/actionnews/appledaily/5/20170303/1068071/
　
#南韓 #台灣人 #遊學 #失聯",video,https://www.facebook.com/appledaily.tw/videos/10155652679082069/,106,2985,73.0
232633627068_10155652671647069,2017-03-04 03:33:31,【獨家】兇嫌咬出小模閨密是主謀　策劃先性侵再劫財 | 即時新聞 | 20170304 | 蘋果日報,"梁女為掩飾惡行，不斷大聲驚呼「怎麼會這樣」，還蹲下身佯裝哭泣...... #最新
　
【#火線話題】網拍小模命案
https://goo.gl/tcQN6p
　
#小模 #女模 #網拍小模 #外拍 #小模命案 #獨家 #蘋果獨家",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068790/,546,5256,212.0
232633627068_10155652578767069,2017-03-04 03:28:40,稱綁架無人信　好友想救小模被這句話回絕,"「我們有各種理由蒐集起來懷疑被綁架，受到的是質疑跟嘲笑，很好笑嗎？那現在還笑的出來嗎？」
　
【惡男女殺小模　好友暴怒：做鬼不會放過你們】
http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068759/
　
【#火線話題】網拍小模命案
https://goo.gl/tcQN6p
　
#小模 #女模 #網拍小模 #外拍 #小模命案",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068767/,32,483,10.0
232633627068_10155652625107069,2017-03-04 03:15:35,【沉淪片】蛇蠍女遭起底酒店上班　裡面都是這麼玩的,"知情人士透露消費經驗...... #最新
　
【#火線話題】網拍小模命案
https://goo.gl/tcQN6p
　
#小模 #女模 #網拍小模 #外拍 #小模命案",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068778/,0,0,
232633627068_10155652551837069,2017-03-04 03:05:02,【小模案】兇嫌女友稱　與死者「情同姊妹」,"怎麼還說得出這種話？？
　
【惡男女殺小模　好友暴怒：做鬼不會放過你們】
http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068759/
　
【#火線話題】網拍小模命案
https://goo.gl/tcQN6p
　
#小模 #女模 #網拍小模 #外拍 #小模命案",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068742/,49,407,18.0
232633627068_10155652570697069,2017-03-04 02:52:54,合歡山突然降雪　遊客驚喜直播分享 | 即時新聞 | 20170304 | 蘋果日報,"合歡山下雪啦～～ #最新
　
#內有影片 #合歡山 #雪 
☢️冷戰究竟多可怕？ https://goo.gl/7AAYzY",link,http://www.appledaily.com.tw/realtimenews/article/life/20170304/1068776/,8,602,8.0
232633627068_10155652517147069,2017-03-04 02:25:58,未爆彈！全台500性侵通緝犯　不知去向,"這......
　
【新北列管800性侵惡狼　1失聯1出境】
http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068769/
　
【遭批「愛露想紅活該」　女模嗆：怎不管好雞雞】
http://www.appledaily.com.tw/realtimenews/article/life/20170304/1068526/
　
【#火線話題】網拍小模命案
https://goo.gl/tcQN6p
　
#小模 #女模 #網拍小模 #外拍 #小模命案",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068732/,143,1525,130.0
232633627068_10155652446502069,2017-03-04 02:10:03,林哲瑄 高國輝 撞掉勝利 戰和警察廳 郭總評：投打還不錯,"台灣隊加油！！！
　
#經典賽 #WBC WBC 世界棒球經典賽 World Baseball Classic #熱身賽 #台灣隊 #林哲瑄 #高國輝 Lin's family-林哲瑄 高國輝 #蘋果體育
 ☢️冷戰究竟多可怕？ https://goo.gl/7AAYzY",link,http://www.appledaily.com.tw/appledaily/article/sports/20170304/37571181/,20,1017,2.0
232633627068_10155652435092069,2017-03-04 02:00:02,兩會開幕 陸又扯九二共識反台獨,"主席俞正聲表示，將貫徹中共中央對台工作方針，「堅持九二共識共同政治基礎，堅決反對任何形式的台獨分裂行徑。」
　
【BBC記者採訪遭毆 被逼簽認罪書】
http://www.appledaily.com.tw/appledaily/article/international/20170304/37571358/
　
#中國新聞 #國際新聞 #蘋果國際 #九二共識 #反台獨
☢️冷戰究竟多可怕？ https://goo.gl/7AAYzY",link,http://www.appledaily.com.tw/appledaily/article/international/20170304/37571350/,75,284,2.0
232633627068_10155652402947069,2017-03-04 01:51:00,休傑克曼返美炫台北吸萬人朝聖 誇台粉有禮熱情「驚呆了」,"喜歡台灣粉絲的話歡迎常來看我們～～✧*｡٩(ˊᗜˋ*)و✧*｡
　
#休傑克曼 #羅根 Logan #Logan #金鋼狼 Hugh Jackman Patrick Stewart #X教授 #蘋果娛樂 #內有影片
☢️冷戰究竟多可怕？ https://goo.gl/7AAYzY",link,http://ent.appledaily.com.tw/section/article/headline/20170304/37571108,13,2865,12.0
232633627068_10155652382762069,2017-03-04 01:33:30,男友性侵勒斃女模 惡女冷血觀看,"你們還有良心嗎？！！
　
【行兇後 惡情侶逛101 爽住飯店】
http://www.appledaily.com.tw/appledaily/article/headline/20170304/37571488/
　
【#火線話題】網拍小模命案
https://goo.gl/tcQN6p
 　
#小模 #女模 #網拍小模 #外拍 #小模命案 #蘋果要聞",link,http://www.appledaily.com.tw/appledaily/article/headline/20170304/37571476/,298,3241,160.0
232633627068_10155642953802069,2017-03-04 01:20:01,古巴導彈危機歷史｜TEDEd｜蘋果日報｜Apple Daily,"冷戰究竟有多可怕？
　
#TEDEd https://goo.gl/7AAYzY",link,https://goo.gl/7AAYzY,14,659,44.0
232633627068_10155652313112069,2017-03-04 01:01:47,【獨家情事片】ELVA前任一片歌手混不開　口味換很大哈極道公主 | 即時新聞 | 20170304 | 蘋果日報,#獨家 #ELVA #前男友 #隆宸翰,link,http://www.appledaily.com.tw/realtimenews/article/entertainment/20170304/1068219/,12,260,
232633627068_10155652177727069,2017-03-04 00:45:00,狂叩妹妹48小時沒睡　姊淚崩「沒救回她」 | 即時新聞 | 20170304 | 蘋果日報,"姊姊加油...那兩個壞蛋會有報應的QQ
#小模 #雙胞胎 #48小時 #找妹妹 #淚崩",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068730,184,15003,202.0
232633627068_10155652175442069,2017-03-04 00:30:00,去年同地點性侵小模未遂　程宇逼她打手槍 | 即時新聞 | 20170304 | 蘋果日報,"不知道還有多少受害者...別再讓他出來了阿
#淫男 #程宇 #去年 #性侵 #累犯",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068725/,430,5275,118.0
232633627068_10155652172042069,2017-03-04 00:15:58,對牛彈琴不稀奇　裸男對牛自慰還性侵 | 即時新聞 | 20170304 | 蘋果日報,".....
#泰國 #裸男 #對牛自慰 #性侵 #41J #施旖婕",link,http://www.appledaily.com.tw/realtimenews/article/international/20170304/1068729,276,4016,398.0
232633627068_10155652082142069,2017-03-04 00:00:00,【獨家現場】台灣奧運首金陳詩欣　隱居花蓮尋金牌接班人 | 即時新聞 | 20170304 | 蘋果日報,"好久沒看到陳詩欣啦
#獨家 #台灣 #奧運 #金牌 #陳詩欣 #花蓮 #接班人",link,http://www.appledaily.com.tw/realtimenews/article/sports/20170304/1058097/,20,2093,26.0
232633627068_10155652079372069,2017-03-03 23:45:00,CNN專訪　馬英九：改變一中政策台灣也不會得益 | 即時新聞 | 20170304 | 蘋果日報,#最新 #CNN #專訪 #馬英九 #一中政策,link,http://www.appledaily.com.tw/realtimenews/article/international/20170304/1068711/,142,719,24.0
232633627068_10155652029722069,2017-03-03 23:35:00,這間理髮店宣傳太狂　裸女設計師讓人思淫慾 | 即時新聞 | 20170304 | 蘋果日報,"想朝聖...
#哈薩克 #理髮店 #宣傳 #設計師 #太狂",link,http://www.appledaily.com.tw/realtimenews/article/international/20170304/1068726/,112,4408,190.0
232633627068_10155652026537069,2017-03-03 23:19:26,【狼師動畫】猥褻國小女童　音樂老師被解聘起訴 | 即時新聞 | 20170304 | 蘋果日報,"這款老師...
#屏東 #狼師 #猥褻 #國小 #女童 #解聘 #起訴",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1067929/,14,382,4.0
232633627068_10155651958272069,2017-03-03 23:02:06,今回溫北部降雨　下周二冷氣團影響探13℃ | 即時新聞 | 20170304 | 蘋果日報,"下周又有冷氣團了(抖
#今回溫 #北部 #降雨 #下周二 #冷氣團 #13度",link,http://www.appledaily.com.tw/realtimenews/article/life/20170304/1068720,20,2286,204.0
232633627068_10155651893712069,2017-03-03 22:47:41,恐怖！忌妒閨蜜設局誘殺　她打燈看男友性侵 | 即時新聞 | 20170304 | 蘋果日報,"這對男女太荒謬了
#小模 #閨蜜 #設局 #誘殺 #男友 #性侵 #打燈",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068719/,1045,17515,754.0
232633627068_10155651824822069,2017-03-03 22:30:11,【小模命案】蛇蠍梁女狡辯不在場被打臉 恐怖情侶今晨收押 | 即時新聞 | 20170304 | 蘋果日報,#最新 #小模 #命案 #蛇蠍女 #不在場 #打臉 #收押,link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068614/,187,2687,70.0
232633627068_10155650849952069,2017-03-03 22:20:00,【狗仔偷拍】工具人的悔不當初！葛格後悔離婚桃子,"可愛的髮型與淡淡的微笑..... (#慘編)
　
#海倫清桃 #戴發奎 #葛格 #海戴人生 海倫清桃
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170304/1068179,58,568,6.0
232633627068_10155649395702069,2017-03-03 22:10:00,考古大發現　遠古中國人不是非洲來的,"歐洲要變成神聖不可分割的領土了嗎
　
#國際 #考古 #許昌人 #中國研究
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/international/20170303/1068210/,33,633,16.0
232633627068_10155650061387069,2017-03-03 22:00:00,Timeline Photos,"好正.......!! 趁《蘋果》女小編還沒醒來，偷偷推一下！ 
( 限時po文，30分鐘後刪除)  #別分享...... (#慘編)
　
【妹妹片】蝦密！　網路小編竟然這麼正
http://www.appledaily.com.tw/realtimenews/article/property/20170303/1067536/
　
#小編 #粉絲團 #正妹 #美女 #beauty #黑絲 #有黑絲有推
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",photo,https://www.facebook.com/appledaily.tw/photos/a.364361237068.207658.232633627068/10155650061387069/?type=3,205,13239,72.0
232633627068_10155650816992069,2017-03-03 21:30:02,「有錢人才吃得起」　23年前麥當勞菜單曝光,"以前吃麥當勞，真的像是吃大餐一樣！有人可以換算看看，這價格拿來跟現在比，大概等同於什麼嗎？　(#慘編)
　
#麥當勞 #張哲生 張哲生 麥當勞
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/life/20170304/1068649/,168,3411,330.0
232633627068_10155650363997069,2017-03-03 21:00:02,【你爆蘋果報】限速告示牌藏樹後　駕駛怒批：誰看得到,"這......藏得嬌羞、藏得可愛..... (#慘編)
　　
#你爆蘋果報 #讀者投訴 #讀者爆料 #爆料 #超速 #罰單 #測速照相 #速限 #速限牌
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/life/20170303/1068313/,17,497,4.0
232633627068_10155650903362069,2017-03-03 20:30:02,關門窗放新兵日記　學生集體投訴離譜師,"強迫學生看《新兵日記》？還好不是《＿＿＿＿》，不然更痛苦...... (#慘編)
　
#新兵日記 #老師 #高雄 #教學正常化
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/local/20170303/1068550/,55,2364,82.0
232633627068_10155650315422069,2017-03-03 20:00:01,【虐！片】日本貓頭鷹咖啡被轟　日夜顛倒工作沒勞基法,"當你和這些貓頭鷹開心地互動時，你有想過牠們過勞的問題嗎？ (#慘編)
　
#勞基法 #動保 #日本 #貓頭鷹咖啡 #Japan #虐待動物 #貓頭鷹 #owl #ふくろう #OwlVillage #國際新聞 #蘋果國際
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/international/20170303/1067861/,19,460,36.0
232633627068_10155650960737069,2017-03-03 19:30:02,大學簽「一中承諾書」　教部證實這6間大學有簽,"還會查出更多學校嗎？
　
【有片】清大也簽一中承諾書　教育部認證文件「是真的」
http://www.appledaily.com.tw/realtimenews/article/politics/20170303/1067883/
　
#大學 #教育部 #一中 #一中承諾書 #一個中國 #陸生 #一中一台 #兩個中國 #台灣獨立 #學術自由
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/life/20170303/1068035/,63,570,24.0
232633627068_10155650139287069,2017-03-03 19:00:37,金鋼狼返美大讚台粉熱情　自拍棒兇手向X教授謝罪,"肯道歉總是好事，回家先用自拍棒自K自己頭78次，並且直播吧！ (#慘編)
　
#蘋果娛樂 #中國 #羅根 #Logan #X教授 #派屈克史都華 #PatrickStewart Patrick Stewart​ #金鋼狼 #休傑克曼 #HughJackman Hugh Jackman​ #自拍棒 
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170303/1068058/,9,559,6.0
232633627068_10155650918927069,2017-03-03 18:30:00,女性智力比男性低薪資應較少　波蘭政治人物發言惹議,"他說：「你知道女性在波蘭理論物理奧理匹亞競賽上最高名次是第幾名嗎？答案是第800名，你知道前百大棋士中有多少女性嗎？答案是沒有，當然，女性的薪資要比男性低，因為她們較弱小也較不聰明，她們的薪資必須更低，就是這樣。」
　
#女性 #兩性 #男女 #職場 #薪資 #工作 #歐洲議會 #國際新聞 #蘋果國際
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/international/20170304/1068687/,79,556,34.0
232633627068_10155650106177069,2017-03-03 18:00:03,洩露包皮哥秘密　高職生教室遭公審,"唉！這樣好嗎？
搞到上新聞，每次搭車經過苗栗、吃到苗栗的名產，#慘編 都會想起苗栗有個包皮哥了.....
　
#苗栗 #霸凌 #公審 #少年法庭 #包皮哥
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/local/20170303/1067967/,56,497,18.0
232633627068_10155650786152069,2017-03-03 17:45:00,捐屎救人還能賺錢　每月最多可領2萬,"不錯，台灣可以跟進......讓我算算看，要捐多久才能在台北買間廁所..... (#慘編)
　
#捐糞志願者 #屎 #糞 #腸道 #細菌 #國際新聞 #蘋果國際
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/international/20170304/1068431/,224,1324,352.0
232633627068_10155650772957069,2017-03-03 17:30:01,【有影片】千年一遇童顏巨乳被揉奶　「觸感像草莓大福」,"覺得好可憐，她真是相忍為國捐軀了...... (#慘編)
　
#限制級 #童顏巨乳 #巨乳 #淺川梨奈 #プレミアの巣窟 #SUPERGiRLS #日本 #國際新聞 #蘋果國際",link,http://www.appledaily.com.tw/realtimenews/article/entertainment/20170304/1068620/,16,384,30.0
232633627068_10155650727202069,2017-03-03 17:20:00,土豪哥勒戒完畢多兩包　原來裡面裝滿這個,"潮爽der ！我們在這裡苦哈哈，他竟爽成那樣...... 
　
#土豪哥 #w命案 #朱家龍 #台北地院 #勒戒 #Whotel",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068370/,94,2634,46.0
232633627068_10155650022697069,2017-03-03 17:10:37,96歲伯伯不離不棄　餐廳餵失智妻吃飯,"這是我們都想要的愛情與親情啊！ #正能量 #請分享  (#慘編)
　
【#火線話題】#暖蘋果 新聞 讓世界更有力量❤
http://goo.gl/PyFYtp
　
#夫婦 #夫妻 #愛情 #阿茲海默症 #Alzheimersdisease #暖新聞 #國際新聞 #蘋果國際
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/international/20170303/1068522/,32,4814,354.0
232633627068_10155649965847069,2017-03-03 17:00:14,搶辦中華電信499吃到飽　網友哀怨：老客戶像宿便,"宿便就要趕快拉出來！對不起，老客戶造成業者困擾，所以........ #慘編 一家人攜碼跳槽了！
　
#中華電信 #吃到飽 #4G吃到飽 #上網吃到飽
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/life/20170303/1068540/,159,3365,228.0
232633627068_10155650693817069,2017-03-03 16:50:30,【獨家】林辰唏未婚媽媽高鐵哺乳　笑虧被大20歲情郎「設計」,"設計？究竟是怎麼設計的呢？
　
#獨家 #專訪 #林辰唏 #哺乳 #彎道情人 #妨害風化 ？ 林辰唏 Chen-Shi Lin
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170304/1068217/,5,406,4.0
232633627068_10155650668427069,2017-03-03 16:40:01,暗黑界金鐘獎　AIKA奪下最佳AV女優賞,"AIKA 材華陽溢、精液求精！濕至鳴歸！　(#慘編 欣...慰)
　
#AIKA #AV #AV女優 #日本 #A片 #アダルト放送大賞 #桃乃木香奈 #三上悠亞 #羽月希 #國際新聞 #蘋果國際",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170304/1068608/,17,506,44.0
232633627068_10155650636452069,2017-03-03 16:30:40,性侵前科渣男　騙出網紅女模殺害 | 即時新聞 | 20170304 | 蘋果日報,"還是無法理解，為什麼可以任憑男友對自己女性好友這樣做.....
　
【#火線話題】網拍小模命案
https://goo.gl/tcQN6p
　
#小模 #女模 #網拍小模 #外拍 #小模命案",link,http://www.appledaily.com.tw/realtimenews/article/local/20170304/1068670/,284,6522,240.0
232633627068_10155650263692069,2017-03-03 16:20:15,老翁削雞雞型胡蘿蔔送女老闆　遭警逮捕,"胡蘿蔔真的很營養，但是它有一種奇怪的腥味，所以很多小朋友避之唯恐不及...... (#慘編)
　
#胡蘿蔔 #紅蘿蔔 #人参 #carrot #日本 #猥褻物品 #Japan #Penis #ペニス #國際新聞 #蘋果國際",link,http://www.appledaily.com.tw/realtimenews/article/international/20170303/1068574/,30,296,12.0
232633627068_10155650594142069,2017-03-03 16:10:38,【網內互打動畫】黨魁選戰延燒　蔡正元、徐巧芯隔空互嗆,"「網內互打免費」為什麼不打，互相喜歡的人還可以辦「熱線」喔！ (#慘編)
　
【蔡正元與徐巧芯隔空互嗆　郝龍斌：勿網內互打】
http://www.appledaily.com.tw/realtimenews/article/politics/20170303/1068117/
　
#蔡正元 #徐巧芯 #郝龍斌 #馬英九 #國民黨 #KMT #網內互打
蔡正元 徐巧芯 馬英九 郝龍斌 中國國民黨 KMT
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/politics/20170304/1068602/,34,81,
232633627068_10155649936512069,2017-03-03 16:00:00,16歲老狗盲聾且癱　狠飼主用鐵釘打入腦賜死,"相處了16年，難道一點感情都沒有嗎？ (#慘編)
　
#英國 #狗 #RSPCA #Scamp #國際新聞 #蘋果國際",link,http://www.appledaily.com.tw/realtimenews/article/international/20170303/1068266/,48,1749,64.0
232633627068_10155649504902069,2017-03-03 15:50:31,何時會發生下一次生物大滅絕｜TEDEd｜蘋果日報｜Apple Daily,"人類有可能躲過絕種的危機嗎？
　
#TEDed https://goo.gl/A3iZyM",link,https://goo.gl/A3iZyM,35,734,40.0
232633627068_10155650277462069,2017-03-03 15:40:31,20賓客集體吃霸王餐　老闆欲哭無淚,"怎麼惡劣成這樣...ಠ益ಠ  
快回來付錢啦！ (#在那編)
　
#蘋果國際 #國際新聞 #西班牙 #霸王餐 蘋果繞著地球爆
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/international/20170303/1068567/,7,485,14.0
232633627068_10155650025057069,2017-03-03 15:30:14,【錯誤示範】海邊人這樣烤蝦　網友看到都笑了,"這樣很危險！大家不要學 
(￣ー￣)  #在那編
　
#電暖器 #烤蝦 
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/life/20170303/1068348/,12,392,18.0
232633627068_10155650123607069,2017-03-03 15:20:34,向同學男友借3萬　女遭逼坐檯陪酒年餘,"只是借3萬，結果要還500萬.... 
　
#台中 #討債集團",link,http://www.appledaily.com.tw/realtimenews/article/local/20170303/1068052/,56,3640,100.0
232633627068_10155650114872069,2017-03-03 15:10:44,「液體衛生棉」在夯什麼？　她試用後這樣說,"好像滿潮der～有無粉粉已經試用過了呢？　(#在那編)
　
#液體衛生棉 #Dcard
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/life/20170303/1068293/,18,640,30.0
232633627068_10155649785857069,2017-03-03 15:00:38,男動110手術變外星人　還要砍掉陰莖乳首,"做這麼多手術，不會覺得痛嗎？？？
Σ(°Д°;  #在那編
　
#蘋果國際 #國際新聞 #美國 #VinnyOhh #外星人
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://www.appledaily.com.tw/realtimenews/article/international/20170303/1067882/,69,868,16.0
232633627068_10155649948302069,2017-03-03 14:50:31,女疑遭10親戚性侵　又被「火葬」活活燒死,"她是你老婆耶！！！
（╯‵□′）╯︵┴─┴
　
#蘋果國際 #國際新聞 #印度",link,http://www.appledaily.com.tw/realtimenews/article/international/20170303/1067833/,52,1711,18.0
232633627068_10155650213422069,2017-03-03 14:40:03,【獨家】21年《夜光家族》被飛碟硬搬時段　光禹驚爆密謀跳槽,"#今夜最新
　
#蘋果娛樂 #獨家 #飛碟電台 #夜光家族 #光禹 
👽 人類有可能移民外太空嗎 https://goo.gl/Q1BWyQ",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170303/1068187/,81,1081,92.0
